contig length Sample340 Sample341 Sample342 Sample343 Sample344 Sample345 Sample346 Sample347 Sample348 Sample349 Sample34 Sample353 Sample354 Sample355 Sample356 Sample357 Sample358 Sample359 Sample35
k127_252544532_2 255 1.43528404701876e-07 0 1.61423215544642e-07 3.57986388140369e-08 8.05148657280423e-08 8.73788407724438e-08 1.87575422905204e-07 2.04572715719576e-08 1.09311364275421e-07 1.48850577330361e-07 7.24207197707044e-08 1.45269778144358e-07 1.17294471641774e-07 7.75825886051349e-08 3.09148501770524e-08 3.36355046161535e-08 6.08329472215479e-08 1.35736042262774e-07 3.61859567367938e-07
k127_95546091_7 978 0 0 0 0 0 0 0 0 0 0 7.24207197707044e-08 1.45269778144358e-07 0 1.16373882907702e-07 1.2365940070821e-07 2.01813027696921e-07 6.08329472215479e-08 2.37538073959855e-07 1.64481621530881e-07
k127_141202032_30 990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_62784059_1 438 3.58821011754689e-07 3.39983189191227e-07 3.22846431089285e-07 3.93785026954406e-07 1.07353154304056e-07 1.52912971351777e-07 8.75351973557618e-07 1.84115444147619e-07 2.91496971401123e-07 3.57241385592866e-07 6.5178647793634e-07 3.63174445360895e-07 6.25570515422796e-07 5.43078120235944e-07 4.94637602832839e-07 4.03626055393842e-07 5.17080051383157e-07 2.71472084525548e-07 2.23695005281998e-06
k127_193572073_2 993 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_187017499_1 819 1.07646303526407e-07 0 3.22846431089285e-08 0 1.07353154304056e-07 1.09223550965555e-07 3.75150845810408e-07 4.09145431439152e-08 2.18622728550842e-07 1.19080461864289e-07 1.81051799426761e-07 2.54222111752627e-07 1.95490786069624e-07 2.32747765815405e-07 3.09148501770524e-07 1.68177523080767e-07 1.21665894443096e-07 1.01802031697081e-07 8.22408107654406e-07
k127_23410333_1 1245 4.66467315281096e-07 2.03989913514736e-07 3.55131074198213e-07 0 4.02574328640211e-07 6.55341305793329e-08 1.40681567178903e-06 1.22743629431746e-07 4.37245457101684e-07 8.93103463982164e-08 1.44841439541409e-07 5.08444223505253e-07 4.30079729353172e-07 3.49121648723107e-07 3.40063351947577e-07 1.34542018464614e-07 1.21665894443096e-07 1.35736042262774e-07 2.30274270143234e-07
k127_82444548_1 1416 0 0 6.4569286217857e-08 0 0 0 3.12625704842006e-08 4.09145431439152e-08 0 0 0 7.2634889072179e-08 0 0 0 0 0 6.78680211313871e-08 0
k127_128267464_1 165 0 0 0 7.15972776280738e-08 0 0 3.12625704842006e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_75789367_2 1461 2.87056809403751e-07 6.79966378382454e-08 3.22846431089285e-08 2.50590471698258e-07 2.68382885760141e-08 4.36894203862219e-08 2.50100563873605e-07 6.13718147158728e-08 9.8380227847879e-07 8.93103463982164e-08 4.34524318624226e-07 2.54222111752627e-07 1.17294471641774e-07 5.43078120235944e-07 8.34700954780416e-07 6.72710092323069e-08 3.64997683329287e-07 6.78680211313871e-08 6.57926486123524e-08
k127_89056454_1 4254 7.17642023509379e-08 0 4.84915339496106e-05 0 5.78633501698864e-05 1.74757681544888e-07 2.63230843476969e-05 1.43200901003703e-07 0 1.48850577330361e-07 0 0 7.81963144278495e-08 0 1.2365940070821e-07 6.72710092323069e-08 1.21665894443096e-07 0 6.57926486123524e-08
k127_180608231_2 1710 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_121627285_1 999 0 0 0 0 0 0 0 0 0 0 0 0 0 7.75825886051349e-08 6.18297003541049e-08 0 0 0 0
k127_43185732_4 1173 0 0 0 0 1.07353154304056e-07 0 0 0 0 0 0 0 0 0 3.09148501770524e-08 0 0 0 1.31585297224705e-07
k127_141213288_3 1242 0 0 0 0 0 0 0 0 0 0 0 0 7.81963144278495e-08 0 0 0 0 0 0
k127_141213288_4 1209 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_141213288_5 1101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_226369319_4 1575 0 0 0 0 0 0 3.12625704842006e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_226369319_5 2886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_154435452_1 3237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_89064149_2 2268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_30005352_1 1149 0 0 0 0 0 0 0 0 0 0 0 0 3.90981572139247e-08 0 0 0 0 0 0
k127_62802592_1 1794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_62802592_4 1536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_134733492_11 1506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_134733492_25 1458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_134733492_33 1248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_115218664_2 999 0 0 0 0 0 0 3.12625704842006e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_232838644_4 1260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.78680211313871e-08 0
k127_43194226_2 873 1.07646303526407e-07 6.79966378382454e-08 2.58277144871428e-07 0 2.95221174336155e-07 4.36894203862219e-08 2.18837993389404e-07 8.18290862878305e-08 1.09311364275421e-07 2.97701154660721e-08 3.98313958738874e-07 1.45269778144358e-07 0 0 6.18297003541049e-08 1.68177523080767e-07 1.5208236805387e-07 0 1.64481621530881e-07
k127_36610228_1 3807 0 0 0 0 0 4.36894203862219e-08 0 6.13718147158728e-08 3.64371214251404e-08 1.19080461864289e-07 1.08631079656057e-07 0 1.56392628855699e-07 2.32747765815405e-07 6.18297003541049e-08 0 1.82498841664644e-07 2.71472084525548e-07 0
k127_187034848_1 1068 0 0 0 0 0 0 0 0 3.64371214251404e-08 0 0 0 0 0 0 0 3.0416473610774e-08 0 0
k127_49644701_7 816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_17002346_1 1062 3.58821011754689e-07 2.71986551352982e-07 9.68539293267855e-07 1.21715371967726e-06 4.02574328640211e-07 1.35437203197288e-06 3.75150845810408e-07 3.06859073579364e-07 3.27934092826263e-07 2.08390808262505e-07 9.41469357019157e-07 9.80571002474416e-07 1.36843550248737e-06 8.53408474656484e-07 1.91672071097725e-06 8.40887615403837e-07 1.12540952359864e-06 1.32342641206205e-06 7.23719134735877e-07
k127_56158623_5 513 4.30585214105627e-07 2.87285794866587e-05 4.90726575255713e-06 1.39256704986604e-05 3.73052211206596e-06 1.83495565622132e-06 1.49435086914479e-05 7.241874136473e-06 9.10928035628509e-06 1.10149427224467e-06 1.16235255231981e-05 1.16215822515486e-06 1.00091282467647e-05 1.70681694931297e-06 6.64669278806627e-06 7.7361660617153e-07 5.07955109299925e-05 4.00421324675184e-06 2.26984637712616e-06
k127_134737717_1 1029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_232843292_2 633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_49648966_7 1062 0 3.39983189191227e-08 3.22846431089285e-08 0 0 0 0 2.04572715719576e-07 0 0 0 0 0 0 0 0 0 0 6.57926486123524e-08
k127_23433771_5 1722 0 0 3.22846431089285e-08 0 0 0 0 2.04572715719576e-08 0 0 0 0 0 0 0 0 0 0 0
k127_252573816_3 2757 0 1.69991594595614e-07 9.68539293267855e-08 7.15972776280738e-08 5.36765771520282e-08 0 3.43888275326207e-07 2.04572715719576e-08 0 2.97701154660721e-08 0 1.81587222680447e-07 1.56392628855699e-07 1.16373882907702e-07 6.18297003541049e-08 1.68177523080767e-07 3.0416473610774e-08 3.39340105656935e-07 1.90798680975822e-06
k127_252573816_5 2334 0 1.69991594595614e-07 3.22846431089285e-08 1.07395916442111e-07 5.36765771520282e-08 6.55341305793329e-08 0 6.13718147158728e-08 3.64371214251404e-08 0 7.24207197707044e-08 1.08952333608268e-07 3.12785257711398e-07 0 0 1.68177523080767e-07 0 2.03604063394161e-07 2.03957210698293e-06
k127_108671592_2 1131 6.45877821158441e-07 6.79966378382454e-08 1.29138572435714e-07 2.14791832884222e-07 2.41544597184127e-07 4.36894203862219e-08 9.06614544041818e-07 4.2960270301111e-07 1.05667652132907e-06 4.1678161652501e-07 1.23115223610198e-06 1.45269778144358e-07 5.86472358208871e-07 1.93956471512837e-06 2.87508106646588e-06 6.72710092323069e-08 1.3991577860956e-06 3.05406095091242e-07 4.93444864592643e-07
k127_108671794_2 1269 0 0 0 0 0 2.1844710193111e-08 0 8.18290862878305e-08 0 5.95402309321443e-08 3.62103598853522e-08 3.63174445360895e-08 0 0 0 0 1.21665894443096e-07 0 0
k127_82471424_5 636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_43205473_1 534 1.81922252959627e-05 7.7856150324791e-06 7.07033684085534e-06 8.59167331536886e-06 1.45195141196236e-05 9.1747782811066e-06 2.9293028543696e-05 1.10264693772852e-05 2.16800872479585e-05 1.5272069234095e-05 1.47738268332237e-05 1.98293247167049e-05 2.05656306945244e-05 1.89301516196529e-05 2.22586921274778e-05 1.28487627633706e-05 1.70332252220334e-05 1.49988326700365e-05 3.14488860367045e-05
k127_75815388_2 1761 0 0 0 0 0 0 0 0 0 5.95402309321443e-08 0 0 0 0 0 0 0 0 0
k127_75817712_1 1356 2.51174708228282e-07 6.79966378382454e-08 3.22846431089285e-08 0 2.68382885760141e-08 1.52912971351777e-07 1.25050281936803e-07 1.43200901003703e-07 6.19431064227386e-07 1.48850577330361e-07 3.98313958738874e-07 1.45269778144358e-07 3.90981572139247e-08 4.26704237328242e-07 7.11041554072206e-07 0 3.64997683329287e-07 3.39340105656935e-08 1.31585297224705e-07
k127_49657104_1 1719 0 0 0 0 0 2.1844710193111e-08 6.87776550652414e-07 2.04572715719576e-08 0 0 0 2.17904667216537e-07 0 7.75825886051349e-08 1.2365940070821e-07 0 6.08329472215479e-08 3.39340105656935e-08 0
k127_141236691_4 825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_56170025_4 1623 0 0 0 0 0 0 0 0 0 2.97701154660721e-08 0 0 0 7.75825886051349e-08 0 0 0 0 0
k127_102086445_11 1035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_206770863_1 597 0 0 0 0 0 2.1844710193111e-08 0 6.13718147158728e-08 3.64371214251404e-08 0 3.62103598853522e-08 0 0 7.75825886051349e-08 0 0 0 0 0
k127_10430233_10 837 0 0 1.29138572435714e-07 0 2.68382885760141e-08 4.36894203862219e-08 0 1.02286357859788e-07 3.64371214251404e-08 0 1.08631079656057e-07 0 3.90981572139247e-08 3.87912943025674e-08 6.18297003541049e-08 6.72710092323069e-08 0 0 0
k127_82478945_3 4836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_252582693_2 1119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_206772747_24 1584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_82482472_1 228 0 0 0 0 0 0 3.12625704842006e-08 0 0 0 0 0 0 0 0 0 3.0416473610774e-08 6.78680211313871e-08 0
k127_82482472_2 441 0 0 6.4569286217857e-08 3.57986388140369e-08 3.22059462912169e-07 4.36894203862219e-08 1.25050281936803e-07 1.43200901003703e-07 1.45748485700561e-07 2.08390808262505e-07 1.44841439541409e-07 2.90539556288716e-07 3.51883414925323e-07 7.75825886051349e-08 6.18297003541049e-08 0 3.0416473610774e-08 3.39340105656935e-07 1.31585297224705e-07
k127_245976792_2 441 5.38231517632034e-07 1.58772149352303e-05 1.19453179503035e-06 4.22423938005636e-06 1.07353154304056e-06 2.62136522317331e-07 1.71944137663103e-06 7.56919048162432e-07 1.05667652132907e-06 8.93103463982164e-08 1.30357295587268e-06 3.26857000824806e-07 1.32933734527344e-06 1.16373882907702e-07 8.96530655134521e-07 1.68177523080767e-07 5.8399629332686e-06 7.12614221879564e-07 2.30274270143234e-07
k127_245976792_3 516 8.25288327035785e-07 2.85925862109822e-05 1.71108608477321e-06 5.79937948787398e-06 1.95919506604903e-06 4.80583624248441e-07 1.96954194050464e-06 1.32972265217724e-06 1.56679622128104e-06 2.08390808262505e-07 1.26736259598733e-06 5.81079112577432e-07 1.99400601791016e-06 2.32747765815405e-07 1.36025340779031e-06 6.72710092323069e-08 8.97285971517832e-06 6.10812190182484e-07 8.55304431960582e-07
k127_245976792_4 630 7.17642023509379e-07 1.45852788163036e-05 2.87333323669464e-06 6.62274818059683e-06 2.68382885760141e-06 7.20875436372661e-07 7.25291635233455e-06 2.86401802007407e-06 2.18622728550842e-06 8.93103463982164e-07 3.58482562864987e-06 5.08444223505253e-07 2.34588943283548e-06 6.59452003143646e-07 1.76214646009199e-06 2.01813027696921e-07 2.04398702664401e-05 2.17177667620439e-06 1.21716399932852e-06
k127_193613728_1 675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_3838057_3 1797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_89096907_3 717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.78680211313871e-08 0
k127_89096907_4 1560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_89096907_5 510 0 0 0 0 0 0 0 0 0 0 0 3.63174445360895e-08 0 0 0 0 3.0416473610774e-08 0 0
k127_75829511_3 3210 0 0 0 0 0 0 1.25050281936803e-07 0 0 0 1.44841439541409e-07 1.45269778144358e-07 1.56392628855699e-07 8.53408474656484e-07 1.85489101062315e-07 1.0090651384846e-07 0 9.50152295839419e-07 8.22408107654406e-07
k127_161047791_2 1749 0 0 0 0 0 0 6.25251409684013e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_30035748_4 777 1.07646303526407e-07 0 0 0 2.68382885760141e-08 1.09223550965555e-07 9.37877114526019e-08 1.84115444147619e-07 3.64371214251404e-07 8.93103463982164e-08 7.24207197707044e-08 7.2634889072179e-08 1.56392628855699e-07 0 9.27445505311573e-08 2.01813027696921e-07 3.0416473610774e-08 1.01802031697081e-07 2.96066918755586e-07
k127_23453787_1 879 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 0 0 0 0 0
k127_23453787_2 1785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23453787_4 1890 0 0 0 0 0 0 6.25251409684013e-08 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_23453787_5 3147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23453787_6 2943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23453787_7 768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_232868542_1 1305 3.58821011754689e-07 2.03989913514736e-07 8.39400720832141e-07 3.22187749326332e-07 1.07353154304056e-07 7.64564856758883e-07 9.37877114526019e-08 5.93260875586771e-07 4.37245457101684e-07 2.67931039194649e-07 1.08631079656057e-07 0 3.90981572139247e-08 0 0 3.02719541545381e-07 6.08329472215479e-08 4.07208126788322e-07 9.86889729185287e-08
k127_187062748_1 1761 2.87056809403751e-07 6.79966378382454e-08 2.58277144871428e-07 2.50590471698258e-07 6.97795502976366e-07 8.73788407724438e-08 5.62726268715611e-07 8.18290862878305e-08 1.45748485700561e-07 3.57241385592866e-07 1.44841439541409e-07 5.81079112577432e-07 4.30079729353172e-07 3.49121648723107e-07 3.09148501770524e-08 1.68177523080767e-07 3.0416473610774e-07 3.73274116222629e-07 4.93444864592643e-07
k127_62837894_1 1248 7.17642023509379e-08 0 2.58277144871428e-07 1.07395916442111e-07 3.48897751488183e-07 2.1844710193111e-08 6.25251409684013e-07 2.04572715719576e-07 3.64371214251404e-08 2.97701154660721e-08 7.24207197707044e-08 0 0 0 3.09148501770524e-08 3.36355046161535e-08 6.08329472215479e-08 1.35736042262774e-07 3.28963243061762e-08
k127_193624683_3 1314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0416473610774e-08 0 0
k127_193624683_4 3705 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_30044249_1 864 2.87056809403751e-06 1.39393107568403e-06 1.00082393637678e-06 8.94965970350923e-07 2.65699056902539e-06 1.33252732177977e-06 4.22044701536708e-06 1.92298352776402e-06 4.29958032816656e-06 2.82816096927685e-06 1.84672835415296e-06 3.70437934268113e-06 3.7925212497507e-06 3.41363389862593e-06 4.94637602832839e-06 2.35448532313074e-06 3.31539562357436e-06 2.30751271846716e-06 8.61883696821817e-06
k127_161056284_5 1065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_154479910_1 1872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_187067416_1 1158 1.43528404701876e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_187067416_2 1446 0 0 0 0 0 0 0 0 0 2.97701154660721e-08 0 0 0 0 0 0 0 0 0
k127_187067416_3 1158 0 0 0 0 0 4.36894203862219e-08 6.25251409684013e-08 0 0 0 0 0 0 0 0 3.36355046161535e-08 0 0 0
k127_187067416_4 1263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_187067416_5 1749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_187067416_6 1326 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 3.63174445360895e-08 0 0 0 0 0 0 0
k127_108700922_39 3192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_36649104_2 354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_36649104_3 966 0 0 0 0 0 0 0 0 0 5.95402309321443e-08 0 0 0 0 0 0 0 0 0
k127_259104288_1 585 7.17642023509379e-08 0 6.4569286217857e-08 0 0 0 0 0 7.28742428502807e-08 5.95402309321443e-08 7.24207197707044e-08 3.63174445360895e-08 3.90981572139247e-08 0 1.2365940070821e-07 0 0 0 3.28963243061762e-08
k127_161062908_1 645 3.31550614861333e-05 2.11809526866135e-05 7.74831434614284e-07 2.64909927223873e-06 7.78310368704408e-07 6.35681066619529e-06 4.68938557263009e-07 1.43814619150862e-05 7.28742428502807e-06 3.01868970825972e-05 8.58185529282847e-06 1.00962495810329e-05 9.50085220298371e-06 1.20253012337959e-06 8.22335014709595e-06 3.57881769115873e-05 7.69536782352581e-06 9.4675889478285e-06 7.50036194180818e-06
k127_56198629_1 1635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_43238192_5 4875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_43238192_6 681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_213223141_7 2469 0 0 0 0 0 2.1844710193111e-08 0 6.13718147158728e-08 0 1.48850577330361e-07 3.62103598853522e-08 1.08952333608268e-07 7.81963144278495e-08 0 3.09148501770524e-08 0 0 0 0
k127_89120439_5 1623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_161070192_1 1395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_49693893_1 696 0 0 6.4569286217857e-08 0 0 0 6.25251409684013e-08 4.09145431439152e-08 7.28742428502807e-08 8.93103463982164e-08 3.62103598853522e-08 0 0 3.87912943025674e-08 0 3.36355046161535e-08 0 0 2.6317059444941e-07
k127_23475476_10 1392 0 0 0 0 0 0 3.12625704842006e-08 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_62854681_2 1560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_200244734_1 1578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_56208444_2 1116 2.15292607052814e-07 0 6.4569286217857e-08 0 1.87868020032099e-07 4.36894203862219e-08 5.93988839199812e-07 1.63658172575661e-07 5.82993942802246e-07 5.95402309321443e-08 0 1.08952333608268e-07 1.95490786069624e-07 7.75825886051349e-08 6.18297003541049e-08 6.72710092323069e-08 9.12494208323219e-08 5.09010158485403e-07 4.60548540286467e-07
k127_89124879_2 339 0 0 0 0 0 0 0 2.04572715719576e-08 3.64371214251404e-08 0 0 3.63174445360895e-08 0 0 0 0 0 0 0
k127_213231252_4 369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_154497591_6 1218 0 0 0 3.57986388140369e-08 0 2.1844710193111e-08 0 0 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_43248001_22 2427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_43248001_27 498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_30062664_5 1236 0 0 3.22846431089285e-08 0 2.68382885760141e-08 0 0 0 7.28742428502807e-08 0 0 0 0 1.5516517721027e-07 0 0 0 0 0
k127_95622243_1 1509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_213232638_2 552 2.15292607052814e-07 6.79966378382454e-08 0 1.07395916442111e-07 5.36765771520282e-08 6.55341305793329e-08 6.25251409684013e-08 4.09145431439152e-08 7.28742428502807e-08 1.78620692796433e-07 1.44841439541409e-07 7.2634889072179e-08 0 0 1.2365940070821e-07 0 6.08329472215479e-08 1.01802031697081e-07 3.28963243061762e-08
k127_89129306_1 648 7.17642023509379e-08 4.41978145948595e-07 1.61423215544642e-07 6.80174137466701e-07 2.68382885760141e-08 9.39322538303771e-07 1.87575422905204e-07 1.22743629431746e-07 3.64371214251404e-08 0 5.43155398280283e-07 6.17396557113521e-07 1.95490786069624e-07 5.43078120235944e-07 3.40063351947577e-07 3.36355046161535e-07 2.12915315275418e-07 3.05406095091242e-07 1.31585297224705e-07
k127_187087660_1 1089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_115278969_2 984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_62864874_1 1095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_187089251_2 807 0 9.17954610816314e-07 1.93707858653571e-07 3.93785026954406e-07 5.36765771520282e-08 0 4.06413416294608e-07 3.88688159867195e-07 1.09311364275421e-07 0 4.70734678509579e-07 0 3.90981572139247e-08 3.1033035442054e-07 0 6.72710092323069e-08 1.27749189165251e-06 1.01802031697081e-07 0
k127_246018384_2 3948 7.10465603274285e-06 3.2978369351549e-06 1.71108608477321e-06 2.11211969002818e-06 1.85184191174497e-06 4.87137037306374e-06 1.78196651759944e-06 3.15041982208147e-06 1.85829319268216e-06 8.03793117583948e-07 1.91914907392367e-06 3.08698278556761e-06 2.65867469054688e-06 2.09472989233864e-06 2.96782561699703e-06 3.09446642468612e-06 1.30790836526328e-06 1.79850255998176e-06 4.1449368625782e-06
k127_187092338_2 762 0 0 0 0 0 4.36894203862219e-08 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_134797864_2 585 0 0 0 0 8.05148657280423e-08 0 3.12625704842006e-08 0 0 0 7.24207197707044e-08 1.45269778144358e-07 1.17294471641774e-07 3.87912943025674e-08 9.27445505311573e-08 6.72710092323069e-08 0 0 3.28963243061762e-08
k127_134798880_3 2349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_246021628_1 729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_246021628_2 1197 0 0 0 0 0 0 3.12625704842006e-08 4.09145431439152e-08 0 0 0 0 0 0 6.18297003541049e-08 0 0 0 0
k127_246021628_3 1221 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 0 0 0 0 0
k127_246021628_4 924 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 0 0 0 0 0
k127_141293217_25 1806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_174256338_2 1737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_121709782_1 1323 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 3.63174445360895e-08 0 0 0 0 0 3.39340105656935e-08 3.28963243061762e-08
k127_108735555_7 993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_49718354_13 2001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_49720455_3 345 0 0 3.22846431089285e-08 0 0 0 0 4.09145431439152e-08 3.64371214251404e-08 2.97701154660721e-08 0 0 0 0 0 0 3.0416473610774e-08 0 0
k127_56233486_2 1179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_102153671_4 159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_102153671_10 435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_187105493_1 2688 0 1.01994956757368e-07 0 3.57986388140369e-08 0 1.09223550965555e-07 6.25251409684013e-08 0 1.82185607125702e-07 2.97701154660721e-08 7.24207197707044e-08 0 0 0 0 0 0 0 0
k127_167636377_2 906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_200274688_1 798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_148048924_1 1518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_82547334_1 1845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_30093384_1 1047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_108747446_2 7248 1.75104653736288e-05 1.2477383043318e-05 1.29138572435714e-07 2.00472377358607e-06 5.36765771520282e-08 9.06555473014104e-06 2.50100563873605e-07 1.33790556080603e-05 1.86558061696719e-05 1.90231037828201e-05 6.01091974096847e-06 2.66933217340258e-05 2.71341211064638e-05 5.77990285108255e-06 1.27369182729456e-05 3.10792062653258e-05 5.62704761799318e-06 2.67739343363322e-05 2.19747446365257e-05
k127_62887587_1 1368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_115304835_2 2259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_115304835_3 2220 0 6.79966378382454e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_115304835_10 3861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_259150016_1 1095 4.59290895046002e-06 2.10789577298561e-06 1.87250930031785e-06 2.29111288409836e-06 1.18088469734462e-06 3.32039594935286e-06 1.12545253743122e-06 3.2322489083693e-06 1.20242500702963e-06 1.36942531143932e-06 9.41469357019157e-07 2.97803045195934e-06 2.30679127562156e-06 1.16373882907702e-06 2.87508106646588e-06 3.43082147084765e-06 8.51661261101671e-07 2.17177667620439e-06 4.07914421396585e-06
k127_108750978_2 2985 0 0 0 0 0 0 0 0 0 5.95402309321443e-08 0 0 0 0 0 0 0 0 0
